"tx_id","tx_name","tx_chrom","tx_strand","tx_start","tx_end"
13700,"Bra013821","A01","+",7950750,7952211
13701,"Bra013822","A01","-",7954329,7955680
13702,"Bra013823","A01","-",7961143,7964946
13703,"Bra013824","A01","+",7965447,7972198
13704,"Bra013825","A01","+",7973214,7976602
13705,"Bra013826","A01","-",7976617,7977406
13706,"Bra013827","A01","-",7982304,7985793
13707,"Bra013828","A01","-",7986512,7986977
13708,"Bra013829","A01","-",7988296,7992934
13709,"Bra013830","A01","-",7993249,7996059
13710,"Bra013831","A01","-",7996640,7999079
13711,"Bra013832","A01","-",8002966,8005560
13712,"Bra013833","A01","-",8007292,8009283
13713,"Bra013834","A01","-",8012591,8013083
13714,"Bra013835","A01","+",8016031,8019347
13715,"Bra013836","A01","+",8020955,8023507
13716,"Bra013837","A01","+",8023821,8024550
13717,"Bra013838","A01","-",8025190,8027676
13718,"Bra013839","A01","-",8027846,8030651
13719,"Bra013840","A01","-",8035959,8040398
13720,"Bra013841","A01","-",8040833,8041557
13721,"Bra013842","A01","+",8042899,8046434
13722,"Bra013843","A01","-",8047182,8050238
13723,"Bra013844","A01","+",8052075,8055443
13724,"Bra013845","A01","-",8054373,8054913
13725,"Bra013846","A01","-",8055872,8057100
13726,"Bra013847","A01","-",8057780,8058753
13727,"Bra013848","A01","+",8059980,8062538
13728,"Bra013849","A01","+",8062622,8065150
13729,"Bra013850","A01","+",8065643,8067051
13730,"Bra013851","A01","+",8070673,8075974
13731,"Bra013852","A01","+",8077476,8079746
13732,"Bra013853","A01","-",8080624,8083686
13733,"Bra013854","A01","-",8084523,8086502
13734,"Bra013855","A01","-",8095305,8095658
13735,"Bra013856","A01","+",8096338,8098216
13736,"Bra013857","A01","+",8098855,8100043
13737,"Bra013858","A01","+",8117649,8118683
13738,"Bra013859","A01","+",8119267,8120703
13739,"Bra013860","A01","+",8124274,8128283
13740,"Bra013861","A01","-",8129866,8131524
13741,"Bra013862","A01","-",8131772,8133396
13742,"Bra013863","A01","-",8133598,8136290
13743,"Bra013864","A01","-",8136583,8139413
13744,"Bra013865","A01","-",8139557,8141084
13745,"Bra013866","A01","+",8141274,8142615
13746,"Bra013867","A01","-",8142915,8143757
13747,"Bra013868","A01","-",8144519,8148023
13748,"Bra013869","A01","+",8159459,8162896
13749,"Bra013870","A01","-",8165860,8167741
13750,"Bra013871","A01","-",8169955,8173754
13751,"Bra013872","A01","+",8179190,8180261
13752,"Bra013873","A01","+",8185026,8186103
13753,"Bra013874","A01","+",8190943,8193494
13754,"Bra013875","A01","-",8193216,8193387
13755,"Bra013876","A01","+",8198053,8202350
13756,"Bra013877","A01","+",8210140,8213166
13757,"Bra013878","A01","+",8220376,8220938
13758,"Bra013879","A01","+",8222399,8222852
13759,"Bra013880","A01","+",8225446,8225875
13760,"Bra013881","A01","-",8227832,8228441
13761,"Bra013882","A01","-",8229116,8230244
13762,"Bra013883","A01","-",8230980,8232409
13763,"Bra013884","A01","+",8246720,8248405
13764,"Bra013885","A01","-",8248477,8250167
13765,"Bra013886","A01","+",8250844,8253113
13766,"Bra013887","A01","-",8253463,8256525
13767,"Bra013888","A01","+",8257464,8260726
13768,"Bra013889","A01","+",8268894,8270751
13769,"Bra013890","A01","-",8279342,8281122
13770,"Bra013891","A01","-",8294321,8297253
13771,"Bra013892","A01","-",8333856,8334710
13772,"Bra013893","A01","-",8340499,8342720
13773,"Bra013894","A01","-",8343228,8345787
13774,"Bra013895","A01","+",8346881,8349872
13775,"Bra013896","A01","-",8354779,8355926
13776,"Bra013897","A01","+",8357047,8359198
13777,"Bra013898","A01","+",8363072,8365739
13778,"Bra013899","A01","+",8369044,8371982
13779,"Bra013900","A01","+",8373528,8374350
13780,"Bra013901","A01","-",8382183,8384553
13781,"Bra013902","A01","+",8384937,8386914
13782,"Bra013903","A01","+",8387602,8393121
13783,"Bra013904","A01","-",8391420,8392866
13784,"Bra013905","A01","+",8397733,8400040
13785,"Bra013906","A01","-",8401301,8403948
13786,"Bra013907","A01","-",8404903,8407431
13787,"Bra013908","A01","+",8407731,8409439
13788,"Bra013909","A01","-",8409415,8415758
13789,"Bra013910","A01","+",8412703,8413953
13790,"Bra013911","A01","-",8414267,8414849
13791,"Bra013912","A01","-",8420072,8422335
13792,"Bra013913","A01","-",8425754,8428376
13793,"Bra013914","A01","+",8429332,8430010
13794,"Bra013915","A01","-",8434031,8435626
13795,"Bra013916","A01","-",8437740,8439661
13796,"Bra013917","A01","+",8445563,8446484
13797,"Bra013918","A01","-",8447410,8449858
13798,"Bra013919","A01","+",8458351,8458960
13799,"Bra013920","A01","-",8460098,8461577
13800,"Bra013921","A01","+",8463106,8465876
13801,"Bra013922","A01","+",8467434,8469140
13802,"Bra013923","A01","+",8474172,8476067
13803,"Bra013924","A01","+",8478782,8480389
13804,"Bra013925","A01","+",8483447,8485836
13805,"Bra013926","A01","+",8488982,8502476
13806,"Bra013927","A01","-",8501741,8505396
13807,"Bra013928","A01","+",8508038,8512139
13808,"Bra013929","A01","-",8512106,8520213
13809,"Bra013930","A01","+",8521263,8521758
13810,"Bra013931","A01","+",8524439,8527196
13811,"Bra013932","A01","+",8528207,8531662
13812,"Bra013933","A01","+",8533503,8534833
13813,"Bra013934","A01","-",8534852,8538087
13814,"Bra013935","A01","-",8548330,8549221
13815,"Bra013936","A01","+",8550413,8556676
13816,"Bra013937","A01","+",8557387,8562058
13817,"Bra013938","A01","+",8562419,8564410
13818,"Bra013939","A01","-",8564644,8567148
13819,"Bra013940","A01","+",8577459,8579593
13820,"Bra013941_Bra013942","A01","+",8588229,8616706
13821,"Bra013943","A01","+",8617945,8619541
13822,"Bra013944","A01","+",8645435,8646872
13823,"Bra013945","A01","-",8647369,8649887
13824,"Bra013946","A01","+",8652411,8653064
13825,"Bra013947","A01","+",8653558,8656282
13826,"Bra013948","A01","-",8652597,8658504
13827,"Bra013949","A01","-",8658531,8661609
13828,"Bra013950","A01","+",8661705,8664965
13829,"Bra013951","A01","+",8673013,8675857
13830,"Bra013952","A01","+",8677427,8680129
13831,"Bra013953","A01","-",8680882,8681701
13832,"Bra013954","A01","-",8681102,8681635
13833,"Bra013955","A01","-",8682224,8683619
13834,"Bra013956","A01","-",8691643,8696332
13835,"Bra013957","A08","-",4977597,4980750
13836,"Bra013958","A08","-",4968690,4970984
13837,"Bra013959","A08","+",4964613,4968680
13838,"Bra013960","A08","-",4961042,4963012
13839,"Bra013961","A08","-",4950847,4954779
13840,"Bra013962","A08","+",4951033,4952239
13841,"Bra013963","A08","-",4948335,4949925
13842,"Bra013964","A08","-",4943861,4944926
13843,"Bra013965","A08","-",4941004,4941689
13844,"Bra013966","A08","+",4938596,4940676
13845,"Bra013967","A08","+",4935918,4938358
13846,"Bra013968","A08","+",4933398,4934543
13847,"Bra013969","A08","-",4931159,4932670
13848,"Bra013970","A08","-",4928145,4930915
13849,"Bra013971","A08","-",4925968,4928026
13850,"Bra013972","A08","+",4922274,4925373
13851,"Bra013973","A08","-",4918854,4921052
13852,"Bra013974","A08","-",4914951,4916213
13853,"Bra013975","A08","-",4913655,4914472
13854,"Bra013976","A08","+",4911177,4912625
13855,"Bra013977","A08","+",4905352,4909794
13856,"Bra013978","A08","-",4896870,4899623
13857,"Bra013979","A08","+",4887157,4888627
13858,"Bra013980","A08","+",4881984,4885813
13859,"Bra013981","A08","-",4880236,4881555
13860,"Bra013982","A08","+",4878970,4879991
13861,"Bra013983","A08","-",4874922,4877102
13862,"Bra013984","A08","+",4873455,4874845
13863,"Bra013985","A08","+",4871473,4872513
13864,"Bra013986","A08","-",4864493,4864937
13865,"Bra013989","A08","-",4864493,4864922
13866,"Bra013990","A08","+",4861945,4862536
13867,"Bra013991","A08","-",4859068,4861164
13868,"Bra013992","A08","-",4852253,4853332
13869,"Bra013993","A08","-",4842464,4844463
13870,"Bra013994","A08","+",4793238,4794079
13871,"Bra013995","A08","+",4792509,4792961
13872,"Bra013996","A08","-",4788559,4789726
13873,"Bra013997","A08","-",4781744,4782619
13874,"Bra013998","A08","-",4775953,4779765
13875,"Bra013999","A08","-",4767667,4770151
13876,"Bra014000","A08","-",4745630,4746730
13877,"Bra014001","A08","+",4725696,4727927
13878,"Bra014002","A08","-",4705395,4707429
13879,"Bra014003","A08","+",4701008,4702189
13880,"Bra014004","A08","-",4688813,4689566
13881,"Bra014005","A08","+",4679881,4682898
13882,"Bra014006","A08","+",4672102,4679309
13883,"Bra014007","A08","+",4647746,4648743
13884,"Bra014008","A08","-",4638506,4646333
13885,"Bra014009","A08","-",4617267,4617542
13886,"Bra014010","A08","-",4613071,4614214
13887,"Bra014011","A08","-",4600490,4603653
13888,"Bra014012","A08","-",4596495,4598448
13889,"Bra014013","A08","+",4589635,4590156
13890,"Bra014014","A08","-",4567379,4569427
13891,"Bra014015","A08","-",4565689,4566133
13892,"Bra014016","A08","+",4554599,4563066
13893,"Bra014017","A08","-",4544372,4552524
13894,"Bra014018","A08","+",4528255,4538226
13895,"Bra014019","A08","+",4525614,4527790
13896,"Bra014020","A08","+",4497449,4500421
13897,"Bra014021","A08","+",4494653,4496164
13898,"Bra014022","A08","+",4486915,4489974
13899,"Bra014023","A08","+",4462544,4464026
13900,"Bra014024","A08","-",4454502,4456077
13901,"Bra014025","A08","-",4438641,4440373
13902,"Bra014026","A08","+",4436454,4437273
13903,"Bra014027","A08","+",4433890,4435727
13904,"Bra014028","A08","+",4422591,4424403
13905,"Bra014029","A08","+",4382382,4385734
13906,"Bra014030","A08","+",4348881,4350594
13907,"Bra014031","A08","-",4344955,4347618
13908,"Bra014032","A08","-",4327549,4329965
13909,"Bra014033","A08","-",4316583,4321055
13910,"Bra014034","A08","+",4309220,4311359
13911,"Bra014035","A08","-",4292387,4307098
13912,"Bra014036","A08","-",4274795,4280240
13913,"Bra014037","A08","+",4275351,4275799
13914,"Bra014038","A08","-",4264584,4265798
13915,"Bra014039","A08","-",4258371,4260217
13916,"Bra014040","A08","+",4236676,4244117
13917,"Bra014041","A08","-",4220194,4221849
13918,"Bra014042","A08","+",4207778,4213468
13919,"Bra014043","A08","-",4185971,4190403
13920,"Bra014044","A08","-",4169921,4174786
13921,"Bra014045","A08","+",4154893,4158014
13922,"Bra014046","A08","+",4145133,4146692
13923,"Bra014047","A08","-",4133162,4134965
13924,"Bra014048","A08","-",4124500,4127752
13925,"Bra014049","A08","+",4122792,4126640
13926,"Bra014050","A08","-",4098444,4100557
13927,"Bra014051","A08","-",4079283,4081017
13928,"Bra014052","A08","+",4071825,4073186
13929,"Bra014053","A08","+",4065520,4069305
13930,"Bra014054","A08","-",4050000,4051420
13931,"Bra014055","A08","+",4028955,4030401
13932,"Bra014056","A08","+",3971351,3972090
13933,"Bra014057","A08","+",3962035,3964497
13934,"Bra014058","A08","+",3951576,3954935
13935,"Bra014059","A08","-",3936372,3940803
13936,"Bra014060","A08","+",3925974,3928056
13937,"Bra014061","A08","+",3912946,3915265
13938,"Bra014062","A08","-",3908005,3908975
13939,"Bra014063","A08","+",3895795,3896944
13940,"Bra014065","A08","-",3889484,3889799
13941,"Bra014066","A08","+",3885135,3885711
13942,"Bra014067","A08","-",3880146,3880421
13943,"Bra014068","A08","-",3852656,3854626
13944,"Bra014069","A08","+",3850304,3852121
13945,"Bra014070","A08","-",3844320,3845494
13946,"Bra014071","A08","+",3838640,3840271
13947,"Bra014072","A08","-",3832960,3833739
13948,"Bra014073","A08","-",3832676,3833739
13949,"Bra014074","A08","+",3829558,3831852
13950,"Bra014075","A08","+",3810669,3812171
13951,"Bra014076","A08","+",3801306,3804363
13952,"Bra014077","A08","-",3796740,3798720
13953,"Bra014078","A08","-",3785361,3785526
13954,"Bra014079","A08","+",3753206,3754899
13955,"Bra014080","A08","-",3738917,3742434
13956,"Bra014081","A08","-",3685220,3686835
13957,"Bra014082","A08","+",3676088,3682487
13958,"Bra014083","A08","+",3670222,3671055
13959,"Bra014084","A08","+",3662330,3662606
13960,"Bra014085","A08","+",3655546,3657262
13961,"Bra014086","A08","+",3644710,3647979
13962,"Bra014087","A08","-",3625883,3635057
13963,"Bra014088","A08","+",3631671,3633530
13964,"Bra014089","A08","+",3624857,3626882
13965,"Bra014090","A08","-",3614794,3616251
13966,"Bra014091","A08","-",3596674,3600240
13967,"Bra014092","A08","+",3596826,3597570
13968,"Bra014093","A08","+",3587974,3589807
13969,"Bra014094","A08","+",3575945,3578540
13970,"Bra014095","A08","+",3564799,3566027
13971,"Bra014096","A08","-",3557822,3560518
13972,"Bra014097","A08","+",3550138,3554503
13973,"Bra014098","A08","+",3544726,3546876
13974,"Bra014099","A08","-",3521144,3521901
13975,"Bra014100","A08","-",3508744,3512639
13976,"Bra014101","A08","+",3471243,3495474
13977,"Bra014102","A08","-",3450602,3451352
13978,"Bra014103","A08","-",3436820,3437848
13979,"Bra014104","A08","+",3434679,3436482
13980,"Bra014105","A08","-",3432449,3433423
13981,"Bra014106","A08","-",3430288,3432032
13982,"Bra014107","A08","-",3423655,3428273
13983,"Bra014108","A08","+",3420612,3423208
13984,"Bra014109","A08","-",3411606,3412398
13985,"Bra014110","A08","-",3398992,3416453
13986,"Bra014111","A08","+",3394860,3395709
13987,"Bra014112","A08","-",3380636,3381131
13988,"Bra014113","A08","+",3373119,3373524
13989,"Bra014114","A08","-",3366555,3366975
13990,"Bra014115","A08","-",3359328,3360721
13991,"Bra014116","A08","-",3337288,3340320
13992,"Bra014117","A08","-",3332368,3333574
13993,"Bra014118","A08","+",3325745,3326885
13994,"Bra014119","A08","-",3324322,3325144
13995,"Bra014120","A08","-",3322102,3322649
13996,"Bra014121","A08","-",3318272,3318709
13997,"Bra014122","A08","+",3317266,3323322
13998,"Bra014123","A08","-",3310679,3312189
13999,"Bra014124","A08","+",3306538,3310725
14000,"Bra014125","A08","-",3290806,3292344
14001,"Bra014126","A08","-",3288008,3288862
14002,"Bra014127","A08","+",3283958,3285127
14003,"Bra014128","A08","+",3274463,3274753
14004,"Bra014129","A08","-",3260421,3260802
14005,"Bra014130","A08","-",3241166,3241982
14006,"Bra014131","A08","-",3237094,3238239
14007,"Bra014132","A08","-",3232565,3236944
14008,"Bra014133","A08","-",3229296,3232102
14009,"Bra014134","A08","+",3227253,3230418
14010,"Bra014135","A08","+",3224747,3225975
14011,"Bra014136","A08","+",3196069,3201952
14012,"Bra014137","A08","+",3188781,3192783
14013,"Bra014138","A08","-",3187529,3188366
14014,"Bra014139","A08","-",3175164,3176880
14015,"Bra014140","A08","-",3163584,3166298
14016,"Bra014141","A08","+",3155639,3162493
14017,"Bra014142","A08","-",3136789,3140670
14018,"Bra014143","A08","-",3124886,3126883
14019,"Bra014144","A08","-",3106959,3109352
14020,"Bra014145","A08","-",3090318,3091834
14021,"Bra014146","A08","+",3087917,3088525
14022,"Bra014148","A08","-",3056063,3056742
14023,"Bra014149","A08","-",3049995,3050550
14024,"Bra014150","A08","+",3047907,3048713
14025,"Bra014151","A08","-",3036823,3038973
14026,"Bra014152","A08","-",3019046,3019903
14027,"Bra014153","A08","-",3007386,3008852
14028,"Bra014154","A08","-",2999149,2999834
14029,"Bra014155","A08","-",2991825,2992957
14030,"Bra014156","A08","-",2985905,2990774
14031,"Bra014157","A08","+",2982067,2985603
14032,"Bra014158","A08","+",2961811,2964948
14033,"Bra014159","A08","+",2952772,2953475
14034,"Bra014160","A08","-",2939385,2941646
14035,"Bra014161","A08","+",2936149,2939235
14036,"Bra014162","A08","-",2902103,2914136
14037,"Bra014163","A08","-",2890269,2893769
14038,"Bra014164","A08","-",2886333,2887723
14039,"Bra014165","A08","+",2883163,2886337
14040,"Bra014166","A08","-",2872951,2873687
14041,"Bra014167","A08","+",2871623,2872536
14042,"Bra014168","A08","-",2860267,2861199
14043,"Bra014169","A08","-",2842216,2843720
14044,"Bra014170","A08","+",2839421,2839643
14045,"Bra014171","A08","+",2830975,2832449
14046,"Bra014172","A08","-",2822052,2824100
14047,"Bra014173","A08","-",2809125,2811282
14048,"Bra014174","A08","-",2796891,2797979
14049,"Bra014175","A08","-",2793117,2794089
14050,"Bra014176","A08","+",2779004,2779301
14051,"Bra014177","A08","-",2776290,2777306
14052,"Bra014178","A08","-",2772504,2773111
14053,"Bra014179","A08","-",2761285,2764115
14054,"Bra014180","A08","-",2743790,2745230
14055,"Bra014181","A08","-",2738740,2741054
14056,"Bra014182","A08","-",2732714,2735065
14057,"Bra014183","A08","+",2724619,2724999
14058,"Bra014184","A08","-",2718800,2721560
14059,"Bra014185","A08","-",2717130,2718516
14060,"Bra014186","A08","+",2716004,2716615
14061,"Bra014187","A08","+",2712490,2712655
14062,"Bra014188","A08","-",2709729,2710904
14063,"Bra014189","A08","-",2692295,2694413
14064,"Bra014190","A08","-",2687239,2688519
14065,"Bra014191","A08","-",2683162,2684526
14066,"Bra014192","A08","+",2680756,2682836
14067,"Bra014193","A08","+",2663200,2665579
14068,"Bra014194","A08","-",2655724,2657203
14069,"Bra014195","A08","+",2650268,2651101
14070,"Bra014196","A08","+",2622996,2624202
14071,"Bra014197","A08","+",2597863,2599334
14072,"Bra014198","A08","+",2591709,2595568
14073,"Bra014199","A08","-",2590605,2591243
14074,"Bra014200","A08","-",2576965,2580084
14075,"Bra014201","A08","-",2568412,2571647
14076,"Bra014202","A08","+",2555286,2556452
14077,"Bra014203","A08","+",2556272,2556452
14078,"Bra014205","A08","-",2554519,2554849
14079,"Bra014206","A08","-",2539797,2541672
14080,"Bra014207","A08","-",2536940,2538902
14081,"Bra014208","A08","-",2533512,2535899
14082,"Bra014209","A08","+",2530516,2533517
14083,"Bra014210","A08","-",2518753,2521559
14084,"Bra014211","A08","-",2498670,2502634
14085,"Bra014212","A08","-",2457793,2467648
14086,"Bra014213","A08","-",2456197,2457474
14087,"Bra014214","A08","+",2455189,2455543
14088,"Bra014215","A08","+",2451522,2452648
14089,"Bra014216","A08","-",2444356,2447685
14090,"Bra014217","A08","-",2442488,2443322
14091,"Bra014219","A08","-",2435651,2437990
14092,"Bra014220","A08","+",2431578,2435232
14093,"Bra014221","A08","+",2430125,2430882
14094,"Bra014222","A08","-",2408708,2412139
14095,"Bra014223","A08","-",2401737,2403537
14096,"Bra014224","A08","-",2387568,2390967
14097,"Bra014225","A08","+",2378919,2380525
14098,"Bra014226","A08","-",2374621,2377472
14099,"Bra014227","A08","+",2372790,2374559
14100,"Bra014228","A08","-",2367284,2370505
14101,"Bra014229","A08","+",2364600,2367973
14102,"Bra014230","A08","+",2359133,2360991
14103,"Bra014231","A08","-",2347229,2355923
14104,"Bra014232","A08","-",2335860,2338237
14105,"Bra014233","A08","+",2334150,2335828
14106,"Bra014234","A08","+",2333052,2333407
14107,"Bra014235","A08","+",2328607,2332129
14108,"Bra014236","A08","-",2313353,2314418
14109,"Bra014237","A08","-",2301747,2304268
14110,"Bra014238","A08","-",2291836,2296726
14111,"Bra014239","A08","+",2282296,2290271
14112,"Bra014240","A08","-",2279343,2281165
14113,"Bra014241","A08","-",2274624,2279138
14114,"Bra014242","A08","+",2266261,2273505
