"chr","pos","marker","biomass","height","leaf_length","period","leaf_area"
"A04x14774088","A04",48.67902507,"A04x14774088",0.0433873192794181,0.405133405743868,0.0257035400084078,0.0376814419964973,0.161581772537943
"A04x14926909","A04",49.93501396,"A04x14926909",0.0429902874506958,0.400745817286065,0.248653636406686,0.12569017589928,0.306609823082169
"A04x15025757","A04",50.76127632,"A04x15025757",0.131461099491673,0.23909671059323,0.259894125178732,0.125088438300779,0.380889079788801
"A04x15065928","A04",51.58796996,"A04x15065928",0.0612031282545402,0.460343767510892,0.318974508949253,0.0444373912587679,0.284247841206138
"A04x15124232","A04",51.99592951,"A04x15124232",0.0435540988360703,0.358892778284059,0.338008862527488,0.0321733671683404,0.276244198527422
"A04x15133897","A04",52.40409953,"A04x15133897",0.0708609496986803,0.283654923768097,0.148547673080088,0.0395533998724602,0.395503399496533
"A04x15204133","A04",52.81196754,"A04x15204133",0.0384383556214853,0.315382851859084,0.138816467356492,0.0918348486612643,0.366808918463505
"A04x15223661","A04",53.21927518,"A04x15223661",0.0377697934245926,0.335560887288125,0.151498952341655,0.052665180504377,0.377216955121639
"A04x15452083","A04",55.36713468,"A04x15452083",0.0125244315782922,0.571361197978717,0.118405080293144,0.0195932412904227,0.134168407962648
"A04x15543152","A04",55.77401813,"A04x15543152",0.0092564594606479,0.558487563745757,0.0856454987356869,2.98734215675722e-05,0.130232392313076
"A04x15596675","A04",57.02978551,"A04x15596675",0.000424281816801653,0.626465268627783,0.0437835974230723,0.0228079986143115,0.0749523077978438
"A04x15617584","A04",58.28542156,"A04x15617584",0.04291941187231,0.616276025095999,0.00805237272513182,0.000981717654937597,0.000820538517302793
"A04x15622004","A04",58.69252598,"A04x15622004",0.0392248864608185,0.628972310313571,0.018452258474781,1.31069481597024e-05,0.000807776643796387
"A04x15844084","A04",60.38887802,"A04x15844084",0.00373957659010848,0.356652844733418,0.0428154564953331,0.00722868203678217,0.0855698872794619
"A04x16024261","A04",60.79640622,"A04x16024261",0.00209993099706729,0.21837912239684,0.0898595047739263,3.49123608316404e-05,0.0982215340337689
"A04x16058911","A04",61.20436579,"A04x16058911",2.24297324251665e-05,0.347974458240088,0.0898647208145462,0.00341189306814726,0.0775386219249299
"A04x16120075","A04",62.03084234,"A04x16120075",0.00273319486111667,0.148961081696143,0.0898574721324508,0.00218917110004213,0.132824047697284
"A04x16182858","A04",63.2607492,"A04x16182858",0.00498259450634286,0.139840294921441,0.00931388575554593,0.017122276842727,0.096060889804221
"A05x1577781","A05",0,"A05x1577781",0.0740865053349484,0.0324334471173415,0.114746052260955,0.0745579086995036,0.373508503857067
"A05x1622401","A05",0.800839128,"A05x1622401",0.00907908514776068,0.00970021673387578,0.157823051625769,0.0512773018861594,0.145073963459652
"A05x1661031","A05",2.056164242,"A05x1661031",0.00236557141222526,0.0186945158837375,0.0975865939209655,0.103571916123059,0.0709290814341443
"A05x1729962","A05",3.751529142,"A05x1729962",0.000657699044303683,0.00487568603497834,0.00768264095873405,0.0971020413491885,0.106617876011796
"A05x1825144","A05",5.446665181,"A05x1825144",0.000316870209593034,0.0335926715324888,0.000951233094667714,0.104050131495086,0.0584186827738904
"A05x1866572","A05",7.142255182,"A05x1866572",0.00155050620419672,0.0319385095338589,0.0365928293596198,0.150319097720626,0.0523487135178016
"A05x1879454","A05",7.968079118,"A05x1879454",0.0112600001676739,0.0613113553811786,0.188033727494201,0.121764001732259,0.0125765071960586
"A05x1903339","A05",9.223850041,"A05x1903339",4.83830169422106e-05,0.0237386445256504,0.0072393984542316,0.170961932400701,0.0111358248716442
"A05x1918234","A05",10.05032614,"A05x1918234",0.0206990437354015,0.126660517846261,0.0203671310911773,0.152787983186357,0.000177264110902797
"A05x1923147","A05",10.4582857,"A05x1923147",0.0625800102651866,0.133744129609283,0.0264900115058424,0.180739958092644,0.0304814664468722
"A05x1974237","A05",10.86603146,"A05x1974237",0.105925427462196,0.0482031615731273,0.0281272761346543,0.196757686581847,0.022963524239799
"A05x2105622","A05",12.12223738,"A05x2105622",0.0434830369992838,0.023044891443277,0.00951386137444388,0.191216760673754,0.00139926612376939
"A05x2275228","A05",12.52998314,"A05x2275228",0.0457862298523359,0.00481953064152663,0.00212446739121219,0.231312727501418,0.000711035153130979
"A05x2348317","A05",12.9379427,"A05x2348317",0.0334441739790812,0.0309740841266262,0.00207117469577156,0.136084078813937,0.00118419917112078
"A05x2352063","A05",13.7648502,"A05x2352063",0.0513565545567705,0.0012631798302607,0.00315881740570489,0.392433143060885,0.00525156534035887
"A05x2355391","A05",14.17280975,"A05x2355391",0.0283666812093308,0.000936532225324527,0.0605965860807487,0.372859709466226,0.0010030864278292
"A05x2486145","A05",14.58097963,"A05x2486145",0.0210215245773586,0.00751684245670958,0.0748677072315331,0.399796116919859,0.0146867340723134
"A05x2570810","A05",14.98736439,"A05x2570810",0.0618411625420858,0.00300593911600799,0.0748686093613742,0.257828586084585,0.00634478159588525
"A05x2804444","A05",19.06648229,"A05x2804444",0.134613711274833,0.00276941584033352,0.0276332111443196,0.134551969877847,0.067038208586041
"A05x2841024","A05",19.47286705,"A05x2841024",0.145886254031632,0.0121314284143637,0.146330490475066,0.140803609044383,0.0847398187351018
"A05x2858252","A05",19.88103692,"A05x2858252",0.139201624627933,0.00230067959594749,0.171795421779763,0.225874217977108,0.0971950092431939
"A05x2890831","A05",20.28920683,"A05x2890831",0.0910644702710162,0.00567234963207852,0.161355424565159,0.335560721014176,0.0831635457699349
"A05x2915370","A05",20.68716312,"A05x2915370",0.0712393820703756,0.00980055169770822,0.147799085981262,0.40247591624555,0.0473631207490257
"A05x18843289","A05",47.05966504,"A05x18843289",0.0142686323145327,0.0520808159093349,0.965408671406436,0.211364559459739,0.00832344465425194
"A05x18875715","A05",47.45762133,"A05x18875715",0.0128918353511285,0.0410469816565069,0.840548601356403,0.246594725292184,0.0135687519107819
"A05x18948334","A05",47.86536713,"A05x18948334",0.0235934357344867,0.0146520556066889,0.776071619273893,0.178555237499396,0.0438846848061303
"A05x19173991","A05",49.12157319,"A05x19173991",0.0615561727326135,0.0279316736146882,0.961812852210898,0.219248246266744,0.0950570306748091
"A05x19231433","A05",49.52910864,"A05x19231433",0.0813506420528256,0.0150989872969092,1.0747561575196,0.439343353437152,0.136593196052218
"A05x19401224","A05",50.35601621,"A05x19401224",0.267302342062704,0.0150383699844667,1.26752428602637,0.527974532119984,0.113725298686063
"A05x19519917","A05",50.76383207,"A05x19519917",0.266040569103531,0.00894097337709354,1.32699951349616,0.83189003148722,0.105036092625141
"A05x19554873","A05",51.16997618,"A05x19554873",0.348730322098668,0.00277616157785587,1.30946837854557,0.879468653219305,0.0905554792020666
"A05x21146194","A05",55.76537898,"A05x21146194",0.252358413309782,0.118417031673346,1.41997232498656,0.492496187470607,0.119298693714825
"A05x21214957","A05",56.17152303,"A05x21214957",0.278227695563142,0.0841819231153522,1.48006211556813,0.464556303979251,0.189245113051186
"A05x21318830","A05",56.57969291,"A05x21318830",0.380693279717974,0.0525749868066896,1.23817795680282,0.505051804763085,0.280749074053688
"A05x21356902","A05",56.98786278,"A05x21356902",0.750470578853976,0.00520961193751646,0.794188435007186,0.606568746807895,0.638361642803659
"A05x21443379","A05",57.39603264,"A05x21443379",0.957624936432152,0.00398781208951959,0.411658634485661,0.632134547262382,0.859414554922182
"A05x21472317","A05",57.8041714,"A05x21472317",1.876653610318,0.00251702932840203,0.33386018389686,0.604928596967994,0.945277961588829
"A05x21498653","A05",58.27402966,"A05x21498653",1.70754578700905,0.00842122641043375,0.246489444902664,0.502013133962379,0.837121341919328
"A05x21607040","A05",58.74367708,"A05x21607040",1.81824087289208,0.0148731625506002,0.212681601108955,0.574894847619447,0.844718918278602
"A05x21736237","A05",59.57055294,"A05x21736237",1.98394974336638,0.0919220258515736,0.0825026125096144,0.780172157505191,0.773354554369348
"A05x21782489","A05",59.9785125,"A05x21782489",1.9839394406662,0.0919340802218187,0.0680793503775021,0.780180314589813,0.773358231295674
"A05x21842335","A05",60.38647206,"A05x21842335",1.83173311753413,0.167982833034614,0.00825077327169765,0.766972803560265,0.847616554682475
"A05x22027911","A05",61.21337955,"A05x22027911",1.38824548802605,0.268855825218537,0.0116827339607539,1.12990699733658,0.92837667163684
"A05x22054988","A05",61.6213399,"A05x22054988",1.35200037827444,0.280110296508411,0.00351562891506774,0.826648102338254,0.920372069411314
"A05x22096840","A05",62.02751921,"A05x22096840",1.42239927598695,0.299156153742757,0.000313604911440279,0.845995418790849,0.988930974710229
"A05x22228096","A05",63.2837247,"A05x22228096",1.24065857178027,0.231220422287606,0.00241934618387063,0.567896161806885,1.06008422022512
"A05x22424356","A05",63.69002549,"A05x22424356",1.17067427322038,0.214193617085215,0.00826335126384947,0.55130057856627,0.985108881480357
"A05x22431494","A05",64.51735046,"A05x22431494",1.15005514919243,0.249968782972076,0.0245044089975295,0.490048604900849,0.870066121097466
"A05x22494227","A05",65.34467463,"A05x22494227",0.932084842193856,0.179250815049755,0.0851798651734441,0.611067596073553,0.774508748520304
"A05x22531936","A05",65.75210395,"A05x22531936",0.634083713530975,0.120551257900047,0.0486973249365406,0.572923327658302,0.527213030387031
"A05x22647428","A05",67.90132571,"A05x22647428",0.140597648146894,0.00137547270125538,0.0590990362342154,0.266137603281152,0.134161647567169
"A05x22705790","A05",68.72737927,"A05x22705790",0.137082674778377,0.0110572785027898,0.0717846492645435,0.304707071007471,0.14205320973997
"A05x22733449","A05",69.55385891,"A05x22733449",0.165713471422954,0.0288750526625847,0.0288222250725312,0.184911601900225,0.12744160447005
"A05x22820030","A05",70.38015897,"A05x22820030",0.199722337549273,0.0353364729462555,0.0353650978962321,0.10208209138122,0.183692273622512
"A05x22890915","A05",70.78790841,"A05x22890915",0.145180610171669,0.0401302645441604,0.0496768638253968,0.172088853840023,0.153104519774729
"A05x22915996","A05",71.61481591,"A05x22915996",0.0652489766229323,0.0329935416290255,0.00170206062946932,0.404543105621556,0.0968921959176328
"A05x22952422","A05",72.02277547,"A05x22952422",0.093261515308722,0.0177655785232957,0.00825660142064066,0.540643982506126,0.17590914981588
"A05x22970845","A05",72.43030387,"A05x22970845",0.0967212252732121,0.0115882112412464,0.000579594868611366,0.481553928201549,0.154483403734332
"A05x23034115","A05",74.12679069,"A05x23034115",0.201372498310754,2.9934038252577e-06,0.00473364445912239,0.422413745827527,0.4279746546311
"A05x23062880","A05",74.53431948,"A05x23062880",0.0531129679040898,0.0913052638831005,0.00306742261906834,0.259544817824846,0.206489625204142
"A05x23106546","A05",74.94150367,"A05x23106546",0.0166474714627185,0.11080710473243,0.00306876884442886,0.403943978612261,0.170008931371854
"A05x23209475","A05",75.76819768,"A05x23209475",0.0417834626318232,0.0509313255949451,0.00306960860191907,0.550373975460175,0.205171721585486
"A05x23283446","A05",76.59409611,"A05x23283446",0.0293380816678983,0.132795103206263,0.0171338712216311,0.465081925726977,0.0792400212157531
"A05x23322202","A05",77.00205607,"A05x23322202",0.0204051392055717,0.197806845026861,0.000422732698638129,0.506874917977697,0.117272760023866
"A05x23393567","A05",77.40958446,"A05x23393567",0.0534090641376359,0.121340856289777,0.0334821199121791,0.426319389069135,0.0867795608867254
"A05x23535088","A05",79.10607118,"A05x23535088",0.0162667971605348,0.297886393426182,0.138888702286835,1.11001418795261,0.00477155969610976
"A05x23620380","A05",79.51359958,"A05x23620380",0.00408153131467515,0.255445501553112,0.102521329627564,1.18674347304389,0.0367795526445889
"A05x23680073","A05",79.92176945,"A05x23680073",0.0024061342422268,0.310818648349823,0.119230688022157,0.978560745860449,0.070225115966764
"A05x23834191","A05",80.32993932,"A05x23834191",0.00182212322533637,0.236575456663445,0.119232421021024,0.903013432468072,0.0646368680941123
"A05x23959364","A05",80.73810919,"A05x23959364",0.00205437382602724,0.139032816732453,0.119233487597654,0.879042192122469,0.0219666880309433
"A05x24008224","A05",81.14585495,"A05x24008224",0.0140125959778192,0.109801919276663,0.130213277193945,1.01509514740026,0.0132998434424962
"A05x24071707","A05",82.402061,"A05x24071707",0.0670048790060402,0.328997252167909,0.160911476940754,1.56853374005073,0.0112837659484057
"A05x24103894","A05",82.80980677,"A05x24103894",0.0670037920704694,0.328991606055865,0.179639281295039,1.56851472652357,0.0112839773061637
"A05x24239477","A05",83.21797664,"A05x24239477",0.0366755846955424,0.189505134419534,0.0645198181826174,1.14063416846297,0.0142391447118371
"A05x24350305","A05",83.6259362,"A05x24350305",0.0343415386716792,0.263811559633012,0.0487451349483763,0.895348936939243,0.0204119256720219
"A05x24403127","A05",84.45219138,"A05x24403127",0.0669553940716519,0.197339617098237,0.140212344929836,1.2981258880062,0.000330265087768566
"A05x24514039","A05",86.14845677,"A05x24514039",0.0245418549798018,0.139962280247488,0.151060532868939,1.60782207261811,5.51873318954677e-06
"A05x24617520","A05",86.55577486,"A05x24617520",0.0685604478028061,0.146263323927428,0.166905040254193,1.51127126102759,0.0261398485262703
"A05x24960351","A05",87.38268236,"A05x24960351",0.046553576569222,0.0607943418812908,0.166927840977166,1.78269036963593,0.013726233566274
"A05x25053034","A05",87.79064191,"A05x25053034",0.106619195281692,0.0794865398320894,0.265971143639405,1.62982616273031,0.0451201717452818
"A05x25114880","A05",88.19881178,"A05x25114880",0.0803922097417509,0.0209202240552315,0.215007083224833,1.6255598811741,0.0375732912007152
"A05x25134397","A05",88.60634018,"A05x25134397",0.0319229325610753,0.0185167691459753,0.197025481861317,1.72190427453289,0.00118736783974782
"A05x25214914","A05",90.30282711,"A05x25214914",8.76268160254767e-08,0.000392412315761703,0.0655738658527412,1.72954766668116,0.0425641374237102
"A05x25226253","A05",90.68514445,"A05x25226253",0.00700844153254465,0.00167533027027389,0.013500045440054,1.37395381961031,0.0376514410784239
"A06x3807723","A06",0,"A06x3807723",0.00165817201544982,0.46026679126814,0.148776186147302,0.0256907829685531,0.0553900319241052
"A06x3834598","A06",0.382958488,"A06x3834598",0.0311673054089159,0.954853481476732,0.0683735960966771,0.0874116289530065,0.00145100385856267
"A06x3876969","A06",0.790918148,"A06x3876969",0.0324654384156116,1.03677081159486,0.0906331567969119,0.075848014566958,0.0019812919580886
"A06x3931660","A06",1.617825642,"A06x3931660",0.0360701530803436,1.23512572669227,0.0869953471962788,0.0505831799889762,0.026896321949323
"A06x3966070","A06",2.025785201,"A06x3966070",0.0195845599509852,1.50494364140727,0.0139398985259902,0.047744596388668,0.0431132160352377
"A06x3997574","A06",2.433092585,"A06x3997574",0.0221849096412772,1.36246683153408,0.0139348429831045,0.0638516682542161,0.07661608555361
"A06x4102597","A06",4.580832508,"A06x4102597",0.0151307415199486,1.96351092184597,0.00160634616628386,0.000323353401242343,0.0242350212452038
"A06x4282185","A06",5.836146304,"A06x4282185",0.0364542265927561,2.42456133516995,0.002283191391939,0.00738623063702448,0.00102558381820472
"A06x4290899","A06",6.243892076,"A06x4290899",0.0593759665054154,2.1561309141963,0.0183582561111564,7.37171018414529e-05,0.000728922050655001
"A06x4332763","A06",6.652061946,"A06x4332763",0.0797609387264977,2.14609686117873,0.000609986473762092,0.00491735282554373,0.00938776379081219
"A06x4556763","A06",7.060021503,"A06x4556763",0.0131687531520015,2.48748686098546,0.00166630594534922,0.00237650110476295,0.00267021785987254
"A06x4727351","A06",7.886715133,"A06x4727351",0.0481988974969703,1.9804026963464,0.0527967923985955,0.00149380395671983,0.00107240128738795
"A06x4899004","A06",8.713408767,"A06x4899004",0.0849785579780793,1.69012323040209,0.185839817913092,0.109919097179827,0.00529584246464765
